yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
55182023,5518,2023,IL0844600,IL0844600,,N,N,,I,SOUTHERN IL U:SCH OF MED,SOUTHERN IL UNIV SCHOOL OF MED PD SPRINGFIELD,Southern Illinois University:,School of Medicine,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,6,13,0,0,0,0,0,2006-12-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
55192023,5519,2023,IL0848900,IL0848900,,N,N,,I,SECRETARY OF STATE POLIC,SEC OF ST POLICE DIST 3 SPRINGFIELD,Secretary of State Police,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,Other State Agency,0,23367,ILUCR0001,Illinois State Police,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,129,60,189,11,35,46,0,0,2006-12-01,2022-11-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
55212023,5521,2023,IL0849300,IL0849300,,N,N,,I,IL DEPT OF NATURAL RESOU,IL DEPART OF NATURAL RESOURCES LAW ENFORCEMENT,Illinois Department of Natural Resources,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,Other State Agency,0,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,158,15,173,12,9,21,0,0,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
55222023,5522,2023,IL0849700,IL0849700,,N,N,,I,ILLINOIS STATE POLICE,DEPT SP BU MNGMNT INFO ISP COMMAND CENTER,Illinois State Police,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,State Police,0,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,1623,430,2053,178,614,792,0,0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
55252023,5525,2023,IL0850100,IL0850100,,N,N,,I,RUSHVILLE,RUSHVILLE PD,Rushville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2899,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,0,0,1.7,1.7,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,SCHUYLER,Not Specified,Y,Y,Y
55262023,5526,2023,IL0860000,IL0860000,,N,N,,I,SCOTT,SCOTT CO SO WINCHESTER,Scott,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,2655,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,3,2,5,0,3,3,1.1,3.0,2006-12-01,2021-01-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,SCOTT,Not Specified,Y,Y,Y
55282023,5528,2023,IL0870000,IL0870000,,N,N,,I,SHELBY,SHELBY CO SO SHELBYVILLE,Shelby,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,13218,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,12,9,21,0,10,10,0.9,2.3,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,SHELBY,Not Specified,Y,Y,Y
55312023,5531,2023,IL0870600,IL0870600,,N,N,,I,COWDEN,COWDEN,Cowden,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,504,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2020-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,SHELBY,Not Specified,Y,Y,Y
55322023,5532,2023,IL0870700,IL0870700,,N,N,,I,FINDLAY,FINDLAY,Findlay,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,650,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.5,1.5,2006-12-01,2021-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,SHELBY,Not Specified,Y,Y,Y
55332023,5533,2023,IL0880000,IL0880000,,N,N,,I,STARK,STARK CO SO TOULON,Stark,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,2228,23367,ILUCR0001,Illinois State Police,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,,,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,STARK,"Peoria, IL",Y,Y,Y
55342023,5534,2023,IL0880100,IL0880100,,N,N,,I,TOULON,TOULON PD,Toulon,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1179,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.8,0.8,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,STARK,"Peoria, IL",Y,Y,Y
55372023,5537,2023,IL0890000,IL0890000,,N,N,,I,STEPHENSON,STEPHENSON CO SO FREEPORT,Stephenson,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,15956,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,20,3,23,5,9,14,1.6,2.3,2006-12-01,2021-02-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,STEPHENSON,Not Specified,Y,Y,Y
55382023,5538,2023,IL0890100,IL0890100,,N,N,,I,FREEPORT,FREEPORT CITY PD,Freeport,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,23177,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,33,4,37,7,14,21,1.7,2.5,2006-12-01,2021-02-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,STEPHENSON,Not Specified,Y,Y,Y
55412023,5541,2023,IL0900000,IL0900000,,N,N,,I,TAZEWELL,TAZEWELL CO SO PEKIN,Tazewell,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,24669,23367,ILUCR0001,Illinois State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,42,38,80,1,26,27,1.7,4.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55442023,5544,2023,IL0900300,IL0900300,,N,N,,I,EAST PEORIA,EAST PEORIA PD,East Peoria,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,21990,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,41,0,41,3,5,8,2.0,2.2,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55452023,5545,2023,IL0900400,IL0900400,,N,N,,I,HOPEDALE,HOPEDALE PD,Hopedale,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,804,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.2,1.2,2006-12-01,2020-07-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55472023,5547,2023,IL0900600,IL0900600,,N,N,,I,MINIER,MINIER PD,Minier,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1130,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,1,0,1,1.8,1.8,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55482023,5548,2023,IL0900700,IL0900700,,N,N,,I,MORTON,MORTON PD,Morton,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,17452,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,0,20,1,2,3,1.2,1.3,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55492023,5549,2023,IL0900800,IL0900800,,N,N,,I,NORTH PEKIN,NORTH PEKIN PD,North Pekin,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1439,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,4.2,4.2,2006-12-01,2022-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55502023,5550,2023,IL0900900,IL0900900,,N,N,,I,PEKIN,PEKIN PD,Pekin,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,31053,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,51,2,53,6,9,15,1.8,2.2,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55512023,5551,2023,IL0901000,IL0901000,,N,N,,I,WASHINGTON,WASHINGTON PD,Washington,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,15808,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,0,24,1,5,6,1.6,1.9,2006-12-01,2021-01-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55522023,5552,2023,IL0901100,IL0901100,,N,N,,I,MACKINAW,MACKINAW PD,Mackinaw,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1840,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,1.6,1.6,2006-12-01,2020-09-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55542023,5554,2023,IL0901300,IL0901300,,N,N,,I,TREMONT,TREMONT PD,Tremont,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2239,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,1,0,1,1.3,1.3,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55562023,5556,2023,IL0901500,IL0901500,,N,N,,I,ILLINOIS CENTRAL COLLEGE,ILLINOIS CENTRAL COLLEGE PD EAST PEORIA,Illinois Central College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,6,12,1,5,6,0,0,2006-12-01,2021-03-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55572023,5557,2023,IL0901600,IL0901600,,N,N,,I,PEKIN PARK DISTRICT,PEKIN PARK DISTRICT PD PEKIN,Pekin Park District,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,Other,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,0,0,2006-12-01,2020-12-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55622023,5562,2023,IL0910100,IL0910100,,N,N,,I,ANNA,ANNA PD,Anna,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4103,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,0,0,2.2,2.2,2006-12-01,2021-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,UNION,Not Specified,Y,Y,Y
55662023,5566,2023,IL0920000,IL0920000,,N,N,,I,VERMILION,VERMILION CO SO DANVILLE,Vermilion,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,22651,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,38,24,62,4,21,25,1.9,3.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,Not Specified,Y,Y,Y
55682023,5568,2023,IL0920200,IL0920200,,N,N,,I,CATLIN,CATLIN PD,Catlin,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1925,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,Not Specified,Y,Y,Y
55692023,5569,2023,IL0920300,IL0920300,,N,N,,I,DANVILLE,DANVILLE PD,Danville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,28149,23367,ILUCR0001,Illinois State Police,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,63,6,69,4,9,13,2.4,2.9,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,Not Specified,Y,Y,Y
55702023,5570,2023,IL0920400,IL0920400,,N,N,,I,FAIRMOUNT,FAIRMOUNT PD,Fairmount,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,588,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,Not Specified,Y,Y,Y
55722023,5572,2023,IL0920600,IL0920600,,N,N,,I,HOOPESTON,HOOPESTON PD,Hoopeston,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4721,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,1,11,0,5,5,2.1,3.4,2006-12-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,VERMILION,Not Specified,Y,Y,Y
55732023,5573,2023,IL0920700,IL0920700,,N,N,,I,POTOMAC,POTOMAC PD,Potomac,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,663,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,Not Specified,Y,Y,Y
55752023,5575,2023,IL0920900,IL0920900,,N,N,,I,RIDGE FARM,RIDGE FARM PD,Ridge Farm,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,753,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.3,1.3,2006-12-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,VERMILION,Not Specified,Y,Y,Y
55762023,5576,2023,IL0921000,IL0921000,,N,N,,I,ROSSVILLE,ROSSVILLE PD,Rossville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1172,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,2,0,2,4.3,4.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,Not Specified,Y,Y,Y
55772023,5577,2023,IL0921100,IL0921100,,N,N,,I,TILTON,TILTON PD DANVILLE,Tilton,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2561,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,0,1,2.7,2.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,Not Specified,Y,Y,Y
55782023,5578,2023,IL0921200,IL0921200,,N,N,,I,WESTVILLE,WESTVILLE PD,Westville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3055,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,0,0,2.0,2.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,Not Specified,Y,Y,Y
55792023,5579,2023,IL0921300,IL0921300,,N,N,,I,OAKWOOD,OAKWOOD PD,Oakwood,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1281,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,2,2,3.1,4.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,Not Specified,Y,Y,Y
55802023,5580,2023,IL0921600,IL0921600,,N,N,,I,SIDELL,SIDELL PD,Sidell,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,472,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,Not Specified,Y,Y,Y
55812023,5581,2023,IL0921800,IL0921800,,N,N,,I,FITHIAN,FITHIAN PD DANVILLE,Fithian,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,470,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,Not Specified,Y,Y,Y
55822023,5582,2023,IL0921900,IL0921900,,N,N,,I,HENNING,HENNING PD HENNING,Henning,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,203,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,Not Specified,Y,Y,Y
55832023,5583,2023,IL0922000,IL0922000,,N,N,,I,INDIANOLA,INDIANOLA PD INDIANOLA,Indianola,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,221,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,Not Specified,Y,Y,Y
55842023,5584,2023,IL0930000,IL0930000,,N,N,,I,WABASH,WABASH CO SO MOUNT CARMEL,Wabash,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,4269,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,0,5,0,1,1,1.2,1.4,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,WABASH,Not Specified,Y,Y,Y
55852023,5585,2023,IL0930100,IL0930100,,N,N,,I,MOUNT CARMEL,MOUNT CARMEL PD,Mount Carmel,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6766,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,2,14,1,4,5,1.9,2.8,2006-12-01,2022-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,WABASH,Not Specified,Y,Y,Y
55862023,5586,2023,IL0940000,IL0940000,,N,N,,I,WARREN,WARREN CO SO MONMOUTH,Warren,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,7247,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,23,0,23,2,2,4,3.4,3.7,2006-12-01,2022-01-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,WARREN,Not Specified,Y,Y,Y
55882023,5588,2023,IL0940300,IL0940300,,N,N,,I,MONMOUTH,MONMOUTH PD,Monmouth,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,8530,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,2,17,2,11,13,2.0,3.5,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,WARREN,Not Specified,Y,Y,Y
55912023,5591,2023,IL0950300,IL0950300,,N,N,,I,OKAWVILLE,OKAWVILLE PD,Okawville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1352,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,WASHINGTON,Not Specified,Y,Y,Y
55942023,5594,2023,IL0960000,IL0960000,,N,N,,I,WAYNE,WAYNE CO SO FAIRFIELD,Wayne,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,10120,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,11,8,19,0,2,2,1.1,2.1,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,WAYNE,Not Specified,Y,Y,Y
55952023,5595,2023,IL0960100,IL0960100,,N,N,,I,FAIRFIELD,FAIRFIELD PD,Fairfield,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4735,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,4,14,0,0,0,2.1,3.0,2006-12-01,2023-01-01,2024-04-01,2024-04-01,2024-04-01,2024-04-01,N,WAYNE,Not Specified,Y,Y,Y
55972023,5597,2023,IL0970000,IL0970000,,N,N,,I,WHITE,WHITE CO SO CARMI,White,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,6121,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,15,21,0,5,5,1.0,4.2,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,WHITE,Not Specified,Y,Y,Y
55992023,5599,2023,IL0970200,IL0970200,,N,N,,I,GRAYVILLE,GRAYVILLE PD,Grayville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1504,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.7,2.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"EDWARDS, WHITE",Not Specified,Y,Y,Y
56032023,5603,2023,IL0980000,IL0980000,,N,N,,I,WHITESIDE,WHITESIDE CO SO MORRISON,Whiteside,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,18619,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,29,5,34,8,26,34,2.0,3.7,2006-12-01,2022-01-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,WHITESIDE,Not Specified,Y,Y,Y
56042023,5604,2023,IL0980100,IL0980100,,N,N,,I,ALBANY,ALBANY PD,Albany,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,843,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,WHITESIDE,Not Specified,Y,Y,Y
56052023,5605,2023,IL0980200,IL0980200,,N,N,,I,FULTON,FULTON PD,Fulton,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3548,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,1,1,2.3,2.5,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,WHITESIDE,Not Specified,Y,Y,Y
56072023,5607,2023,IL0980400,IL0980400,,N,N,,I,MORRISON,MORRISON PD,Morrison,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3962,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,0,0,1.5,1.5,2006-12-01,2021-08-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,WHITESIDE,Not Specified,Y,Y,Y
56082023,5608,2023,IL0980500,IL0980500,,N,N,,I,PROPHETSTOWN,PROPHETSTOWN PD,Prophetstown,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1887,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.1,2.1,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,WHITESIDE,Not Specified,Y,Y,Y
