yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
54762022,5476,2022,IL0822300,IL0822300,,N,N,,I,SWANSEA,SWANSEA PD,Swansea,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,14068,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,1,19,3,1,4,1.5,1.6,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,ST CLAIR,"St. Louis, MO-IL",Y,Y,Y
54772022,5477,2022,IL0822400,IL0822400,,N,N,,I,FAIRVIEW HEIGHTS,FAIRVIEW HEIGHTS PD,Fairview Heights,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,16270,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,40,0,40,5,3,8,2.8,3.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ST CLAIR,"St. Louis, MO-IL",Y,Y,Y
54782022,5478,2022,IL0822500,IL0822500,,N,N,,I,SHILOH,SHILOH PD,Shiloh,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,14616,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,3,1,4,1.4,1.4,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,ST CLAIR,"St. Louis, MO-IL",Y,Y,Y
54792022,5479,2022,IL0822600,IL0822600,IL0820000,N,N,,I,SUMMERFIELD,SUMMERFIELD,Summerfield,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,334,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,Y,ST CLAIR,"St. Louis, MO-IL",N,Y,N
54852022,5485,2022,IL0824400,IL0824400,,N,N,,I,SOUTHWESTERN IL COLLEGE,SOUTHWESTERN ILLINOIS COLLEGE PD,Southwestern Illinois College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,16,1,17,3,0,3,0,0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,ST CLAIR,"St. Louis, MO-IL",Y,Y,Y
54872022,5487,2022,IL0830000,IL0830000,,N,N,,I,SALINE,SALINE CO SO HARRISBURG,Saline,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,9753,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,11,22,33,0,12,12,1.1,4.6,2006-12-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,SALINE,Not Specified,Y,Y,Y
54892022,5489,2022,IL0830200,IL0830200,,N,N,,I,ELDORADO,ELDORADO PD,Eldorado,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3644,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,1,4,5,1.6,2.7,2006-12-01,2022-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,SALINE,Not Specified,Y,Y,Y
54902022,5490,2022,IL0830300,IL0830300,,N,N,,I,HARRISBURG,HARRISBURG PD,Harrisburg,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,8020,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-09-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,SALINE,Not Specified,Y,Y,Y
54912022,5491,2022,IL0840000,IL0840000,,N,N,,I,SANGAMON,SANGAMON CO SO SPRINGFIELD,Sangamon,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,34380,23367,ILUCR0001,Illinois State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,130,14,144,21,30,51,4.4,5.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
54932022,5493,2022,IL0840200,IL0840200,,N,N,,I,SPRINGFIELD,SPRINGFIELD PD,Springfield,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,112549,23367,ILUCR0001,Illinois State Police,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,202,6,208,30,22,52,2.1,2.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
54942022,5494,2022,IL0840300,IL0840300,,N,N,,I,AUBURN,AUBURN PD,Auburn,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4463,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,0,0,1.1,1.1,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
54952022,5495,2022,IL0840400,IL0840400,,N,N,,I,CHATHAM,CHATHAM PD,Chatham,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,14420,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,16,2,18,0,4,4,1.1,1.5,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
54992022,5499,2022,IL0840900,IL0840900,,N,N,,I,ROCHESTER,ROCHESTER PD,Rochester,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3827,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,3,0,3,2.6,2.6,2006-12-01,2020-11-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
55052022,5505,2022,IL0841400,IL0841400,,N,N,,I,SHERMAN,SHERMAN PD,Sherman,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4603,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,0,0,1.5,1.5,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
55062022,5506,2022,IL0841500,IL0841500,,N,N,,I,SOUTHERN VIEW,SOUTHERNVIEW PD,Southern View,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1553,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.6,2.6,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
55092022,5509,2022,IL0841800,IL0841800,,N,N,,I,SPRINGFIELD PARK DISTRIC,SPRINGFIELD PARK DISTRICT PD SPRINGFIELD,Springfield Park District,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,Other,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2006-12-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
55182022,5518,2022,IL0844600,IL0844600,,N,N,,I,SOUTHERN IL U:SCH OF MED,SOUTHERN IL UNIV SCHOOL OF MED PD SPRINGFIELD,Southern Illinois University:,School of Medicine,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2006-12-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
55192022,5519,2022,IL0848900,IL0848900,,N,N,,I,SECRETARY OF STATE POLIC,SEC OF ST POLICE DIST 3 SPRINGFIELD,Secretary of State Police,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,Other State Agency,0,23367,ILUCR0001,Illinois State Police,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,137,100,237,15,40,55,0,0,2006-12-01,2022-11-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,SANGAMON,"Springfield, IL",Y,Y,Y
55222022,5522,2022,IL0849700,IL0849700,,N,N,,I,ILLINOIS STATE POLICE,DEPT SP BU MNGMNT INFO ISP COMMAND CENTER,Illinois State Police,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,State Police,0,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,1580,542,2122,176,621,797,0,0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
55262022,5526,2022,IL0860000,IL0860000,,N,N,,I,SCOTT,SCOTT CO SO WINCHESTER,Scott,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,2647,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,3,1,4,0,3,3,1.1,2.6,2006-12-01,2021-01-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,SCOTT,Not Specified,Y,Y,Y
55282022,5528,2022,IL0870000,IL0870000,,N,N,,I,SHELBY,SHELBY CO SO SHELBYVILLE,Shelby,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,13162,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,12,9,21,1,10,11,1.0,2.4,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,SHELBY,Not Specified,Y,Y,Y
55312022,5531,2022,IL0870600,IL0870600,,N,N,,I,COWDEN,COWDEN,Cowden,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,504,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2020-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,SHELBY,Not Specified,Y,Y,Y
55322022,5532,2022,IL0870700,IL0870700,,N,N,,I,FINDLAY,FINDLAY,Findlay,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,650,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,SHELBY,Not Specified,Y,Y,Y
55372022,5537,2022,IL0890000,IL0890000,,N,N,,I,STEPHENSON,STEPHENSON CO SO FREEPORT,Stephenson,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,15916,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,19,1,20,5,9,14,1.5,2.1,2006-12-01,2021-02-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,STEPHENSON,Not Specified,Y,Y,Y
55382022,5538,2022,IL0890100,IL0890100,,N,N,,I,FREEPORT,FREEPORT CITY PD,Freeport,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,23411,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,32,4,36,7,14,21,1.7,2.4,2006-12-01,2021-02-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,STEPHENSON,Not Specified,Y,Y,Y
55412022,5541,2022,IL0900000,IL0900000,,N,N,,I,TAZEWELL,TAZEWELL CO SO PEKIN,Tazewell,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,24373,23367,ILUCR0001,Illinois State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,37,6,43,1,13,14,1.6,2.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55442022,5544,2022,IL0900300,IL0900300,,N,N,,I,EAST PEORIA,EAST PEORIA PD,East Peoria,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,22130,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,40,0,40,3,5,8,1.9,2.2,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55452022,5545,2022,IL0900400,IL0900400,,N,N,,I,HOPEDALE,HOPEDALE PD,Hopedale,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,809,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.2,1.2,2006-12-01,2020-07-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55482022,5548,2022,IL0900700,IL0900700,,N,N,,I,MORTON,MORTON PD,Morton,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,17169,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,0,19,1,2,3,1.2,1.3,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55492022,5549,2022,IL0900800,IL0900800,,N,N,,I,NORTH PEKIN,NORTH PEKIN PD,North Pekin,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1449,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,4.1,4.1,2006-12-01,2022-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55502022,5550,2022,IL0900900,IL0900900,,N,N,,I,PEKIN,PEKIN PD,Pekin,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,31252,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,50,2,52,5,7,12,1.8,2.0,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55512022,5551,2022,IL0901000,IL0901000,,N,N,,I,WASHINGTON,WASHINGTON PD,Washington,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,15910,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,0,23,1,6,7,1.5,1.9,2006-12-01,2021-01-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55522022,5552,2022,IL0901100,IL0901100,,N,N,,I,MACKINAW,MACKINAW PD,Mackinaw,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1851,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.1,1.1,2006-12-01,2020-09-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55562022,5556,2022,IL0901500,IL0901500,,N,N,,I,ILLINOIS CENTRAL COLLEGE,ILLINOIS CENTRAL COLLEGE PD EAST PEORIA,Illinois Central College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,6,11,2,5,7,0,0,2006-12-01,2021-03-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55572022,5557,2022,IL0901600,IL0901600,,N,N,,I,PEKIN PARK DISTRICT,PEKIN PARK DISTRICT PD PEKIN,Pekin Park District,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,Other,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2006-12-01,2020-12-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,TAZEWELL,"Peoria, IL",Y,Y,Y
55622022,5562,2022,IL0910100,IL0910100,,N,N,,I,ANNA,ANNA PD,Anna,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4096,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,0,0,2.2,2.2,2006-12-01,2021-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,UNION,Not Specified,Y,Y,Y
55662022,5566,2022,IL0920000,IL0920000,,N,N,,I,VERMILION,VERMILION CO SO DANVILLE,Vermilion,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,22628,23367,ILUCR0001,Illinois State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,38,27,65,3,23,26,1.8,4.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,"Danville, IL",Y,Y,Y
55682022,5568,2022,IL0920200,IL0920200,,N,N,,I,CATLIN,CATLIN PD,Catlin,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1944,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,"Danville, IL",Y,Y,Y
55692022,5569,2022,IL0920300,IL0920300,,N,N,,I,DANVILLE,DANVILLE PD,Danville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,28480,23367,ILUCR0001,Illinois State Police,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,60,6,66,4,8,12,2.2,2.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,"Danville, IL",Y,Y,Y
55702022,5570,2022,IL0920400,IL0920400,,N,N,,I,FAIRMOUNT,FAIRMOUNT PD,Fairmount,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,593,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,"Danville, IL",Y,Y,Y
55722022,5572,2022,IL0920600,IL0920600,,N,N,,I,HOOPESTON,HOOPESTON PD,Hoopeston,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4782,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,1,11,0,3,3,2.1,2.9,2006-12-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,VERMILION,"Danville, IL",Y,Y,Y
55732022,5573,2022,IL0920700,IL0920700,,N,N,,I,POTOMAC,POTOMAC PD,Potomac,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,669,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,"Danville, IL",Y,Y,Y
55752022,5575,2022,IL0920900,IL0920900,,N,N,,I,RIDGE FARM,RIDGE FARM PD,Ridge Farm,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,763,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,VERMILION,"Danville, IL",Y,Y,Y
55762022,5576,2022,IL0921000,IL0921000,,N,N,,I,ROSSVILLE,ROSSVILLE PD,Rossville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1187,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,"Danville, IL",Y,Y,Y
55772022,5577,2022,IL0921100,IL0921100,,N,N,,I,TILTON,TILTON PD DANVILLE,Tilton,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2584,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,0,1,2.7,2.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,"Danville, IL",Y,Y,Y
55782022,5578,2022,IL0921200,IL0921200,,N,N,,I,WESTVILLE,WESTVILLE PD,Westville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3084,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,0,0,1.6,1.6,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,"Danville, IL",Y,Y,Y
55792022,5579,2022,IL0921300,IL0921300,,N,N,,I,OAKWOOD,OAKWOOD PD,Oakwood,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1296,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.5,1.5,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,"Danville, IL",Y,Y,Y
55802022,5580,2022,IL0921600,IL0921600,,N,N,,I,SIDELL,SIDELL PD,Sidell,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,476,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,"Danville, IL",Y,Y,Y
55812022,5581,2022,IL0921800,IL0921800,,N,N,,I,FITHIAN,FITHIAN PD DANVILLE,Fithian,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,474,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,"Danville, IL",Y,Y,Y
55822022,5582,2022,IL0921900,IL0921900,,N,N,,I,HENNING,HENNING PD HENNING,Henning,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,205,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,VERMILION,"Danville, IL",Y,Y,Y
55832022,5583,2022,IL0922000,IL0922000,,N,N,,I,INDIANOLA,INDIANOLA PD INDIANOLA,Indianola,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,223,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,VERMILION,"Danville, IL",Y,Y,Y
55852022,5585,2022,IL0930100,IL0930100,,N,N,,I,MOUNT CARMEL,MOUNT CARMEL PD,Mount Carmel,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6733,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,2,14,1,4,5,1.9,2.8,2006-12-01,2022-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,WABASH,Not Specified,Y,Y,Y
55862022,5586,2022,IL0940000,IL0940000,,N,N,,I,WARREN,WARREN CO SO MONMOUTH,Warren,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,7230,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,18,1,19,1,2,3,2.6,3.0,2006-12-01,2022-01-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,WARREN,Not Specified,Y,Y,Y
55882022,5588,2022,IL0940300,IL0940300,,N,N,,I,MONMOUTH,MONMOUTH PD,Monmouth,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,8652,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,WARREN,Not Specified,Y,Y,Y
55912022,5591,2022,IL0950300,IL0950300,,N,N,,I,OKAWVILLE,OKAWVILLE PD,Okawville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1357,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.5,1.5,2006-12-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,WASHINGTON,Not Specified,Y,Y,Y
