DATA_YEAR,AGENCY_ID,INCIDENT_ID,NIBRS_MONTH_ID,CARGO_THEFT_FLAG,SUBMISSION_DATE,INCIDENT_DATE,REPORT_DATE_FLAG,INCIDENT_HOUR,CLEARED_EXCEPT_ID,CLEARED_EXCEPT_DATE,INCIDENT_STATUS,DATA_HOME,ORIG_FORMAT,DID
2020,5659,124328525,8566543,,20-MAY-20,26-MAR-20,,0,6,,0,C,F,73835124
2020,5659,124328526,8566543,,20-MAY-20,26-MAR-20,,0,6,,0,C,F,73835125
2020,5659,124328527,8566543,,20-MAY-20,26-MAR-20,,2,6,,0,C,F,73835126
2020,5659,124328528,8566543,,20-MAY-20,26-MAR-20,,1,6,,0,C,F,73835127
2020,5659,124328529,8566543,,20-MAY-20,25-MAR-20,,23,6,,0,C,F,73835128
2020,5659,124328530,8566543,,20-MAY-20,26-MAR-20,,5,6,,0,C,F,73835129
2020,5659,124328531,8566543,,20-MAY-20,26-MAR-20,,8,6,,0,C,F,73835130
2020,5659,124328532,8566543,,20-MAY-20,25-MAR-20,,22,6,,0,C,F,73835131
2020,5659,124328533,8566543,,20-MAY-20,19-MAR-20,,5,6,,0,C,F,73835132
2020,5659,124328534,8566543,,20-MAY-20,22-MAR-20,,16,6,,0,C,F,73835133
2020,5659,124328535,8566543,,20-MAY-20,05-MAR-20,,0,6,,0,C,F,73835134
2020,5659,124328536,8566543,,20-MAY-20,09-MAR-20,,23,6,,0,C,F,73835135
2020,5659,124328537,8566543,,20-MAY-20,26-MAR-20,,6,6,,0,C,F,73835136
2020,5659,124328538,8566543,,20-MAY-20,25-MAR-20,,18,6,,0,C,F,73835137
2020,5659,124328539,8566543,,20-MAY-20,26-MAR-20,,11,2,30-MAR-20,0,C,F,73835138
2020,5659,124328541,8566543,,20-MAY-20,14-MAR-20,,0,6,,0,C,F,73835140
2020,5659,124328543,8566543,,20-MAY-20,06-MAR-20,,20,6,,0,C,F,73835146
2020,5659,124328544,8566543,,20-MAY-20,25-MAR-20,,18,6,,0,C,F,73835147
2020,5659,124328546,8566543,,20-MAY-20,26-MAR-20,,9,6,,0,C,F,73835149
2020,5659,124328547,8566543,,20-MAY-20,09-MAR-20,,22,6,,0,C,F,73835150
2020,5659,124328548,8566543,,20-MAY-20,25-MAR-20,,23,6,,0,C,F,73835151
2020,5659,124328549,8566543,,20-MAY-20,26-MAR-20,,19,6,,0,C,F,73835153
2020,5659,124328550,8566543,,20-MAY-20,26-MAR-20,,21,6,,0,C,F,73835154
2020,5659,124328551,8566543,,20-MAY-20,26-MAR-20,,23,2,30-MAR-20,0,C,F,73835156
2020,5659,124328552,8566543,,20-MAY-20,27-MAR-20,,1,6,,0,C,F,73835157
2020,5659,124328553,8566543,,20-MAY-20,27-MAR-20,,1,6,,0,C,F,73835158
2020,5659,124328554,8566543,,20-MAY-20,27-MAR-20,,0,6,,0,C,F,73835159
2020,5659,124328555,8566543,,20-MAY-20,27-MAR-20,,3,2,27-MAR-20,0,C,F,73835160
2020,5659,124328556,8566543,,20-MAY-20,26-MAR-20,,6,6,,0,C,F,73835163
2020,5659,124328557,8566543,,20-MAY-20,26-MAR-20,,22,6,,0,C,F,73835164
2020,5659,124328558,8566543,,20-MAY-20,26-MAR-20,,20,6,,0,C,F,73835165
2020,5659,124328559,8566543,,20-MAY-20,26-MAR-20,,10,6,,0,C,F,73835166
2020,5659,124328560,8566543,,20-MAY-20,27-MAR-20,,11,6,,0,C,F,73835167
2020,5659,124328561,8566543,,20-MAY-20,27-MAR-20,,12,2,10-APR-20,0,C,F,73835168
2020,5659,124328562,8566543,,20-MAY-20,27-MAR-20,,9,6,,0,C,F,73835169
2020,5659,124328563,8566543,,20-MAY-20,25-MAR-20,,22,6,,0,C,F,73835170
2020,5659,124328564,8566543,,20-MAY-20,27-MAR-20,,11,6,,0,C,F,73835171
2020,5659,124328565,8566543,,20-MAY-20,27-MAR-20,,13,6,,0,C,F,73835172
2020,5659,124328566,8566543,,20-MAY-20,26-MAR-20,,23,6,,0,C,F,73835173
2020,5659,124328567,8566543,,20-MAY-20,19-MAR-20,,0,6,,0,C,F,73835174
2020,5659,124328568,8566543,,20-MAY-20,27-MAR-20,,14,6,,0,C,F,73835175
2020,5659,124328569,8566543,,20-MAY-20,27-MAR-20,,14,6,,0,C,F,73835176
2020,5659,124328570,8566543,,20-MAY-20,27-MAR-20,,13,6,,0,C,F,73835177
2020,5659,124328572,8566543,,20-MAY-20,27-MAR-20,,17,6,,0,C,F,73835181
2020,5659,124328573,8566543,,20-MAY-20,27-MAR-20,,17,6,,0,C,F,73835183
2020,5659,124328574,8566543,,20-MAY-20,27-MAR-20,,16,6,,0,C,F,73835184
2020,5659,124328575,8566543,,20-MAY-20,27-MAR-20,,19,6,,0,C,F,73835187
2020,5659,124328577,8566543,,20-MAY-20,27-MAR-20,,20,6,,0,C,F,73835189
2020,5659,124328578,8566543,,20-MAY-20,27-MAR-20,,22,6,,0,C,F,73835191
2020,5659,124328579,8566543,,20-MAY-20,27-MAR-20,,23,6,,0,C,F,73835192
2020,5659,124328580,8566543,,20-MAY-20,27-MAR-20,,23,6,,0,C,F,73835193
2020,5659,124328581,8566543,,20-MAY-20,27-MAR-20,,22,6,,0,C,F,73835194
2020,5659,124328582,8566543,,20-MAY-20,28-MAR-20,,1,6,,0,C,F,73835195
2020,5659,124328583,8566543,,20-MAY-20,28-MAR-20,,0,6,,0,C,F,73835196
2020,5659,124328584,8566543,,20-MAY-20,28-MAR-20,,1,6,,0,C,F,73835197
2020,5659,124328585,8566543,,20-MAY-20,28-MAR-20,,1,6,,0,C,F,73835198
2020,5659,124327872,8566543,,20-MAY-20,02-MAR-20,,4,6,,0,C,F,73834223
2020,5659,124327879,8499564,,20-MAY-20,29-JAN-20,,19,6,,0,C,F,73840628
2020,5659,124327944,8566543,,20-MAY-20,03-MAR-20,,9,2,17-MAR-20,0,C,F,73840728
2020,5659,124328586,8566543,,20-MAY-20,28-MAR-20,,3,6,,0,C,F,73835200
2020,5659,124328587,8566543,,20-MAY-20,26-MAR-20,,15,6,,0,C,F,73835202
2020,5659,124328588,8566543,,20-MAY-20,26-MAR-20,,15,6,,0,C,F,73835203
2020,5659,124328589,8566543,,20-MAY-20,28-MAR-20,,12,6,,0,C,F,73835205
2020,5659,124328590,8566543,,20-MAY-20,28-MAR-20,,12,6,,0,C,F,73835206
2020,5659,124328591,8566543,,20-MAY-20,28-MAR-20,,12,6,,0,C,F,73835207
2020,5659,124328592,8566543,,20-MAY-20,28-MAR-20,,12,6,,0,C,F,73835208
2020,5659,124328593,8566543,,20-MAY-20,27-MAR-20,,14,6,,0,C,F,73835209
2020,5659,124328594,8566543,,20-MAY-20,28-MAR-20,,15,6,,0,C,F,73835210
2020,5659,124328595,8566543,,20-MAY-20,28-MAR-20,,17,6,,0,C,F,73835211
2020,5659,124328596,8566543,,20-MAY-20,28-MAR-20,,17,6,,0,C,F,73835212
2020,5659,124328597,8566543,,20-MAY-20,28-MAR-20,,18,6,,0,C,F,73835213
2020,5659,124328598,8566543,,20-MAY-20,28-MAR-20,,20,6,,0,C,F,73835214
2020,5659,124328599,8566543,,20-MAY-20,28-MAR-20,,19,6,,0,C,F,73835217
2020,5659,124328601,8566543,,20-MAY-20,29-MAR-20,,4,6,,0,C,F,73835220
2020,5659,124328602,8566543,,20-MAY-20,29-MAR-20,,3,6,,0,C,F,73835221
2020,5659,124328603,8566543,,20-MAY-20,29-MAR-20,,8,6,,0,C,F,73835222
2020,5659,124328604,8566543,,20-MAY-20,29-MAR-20,,10,6,,0,C,F,73835223
2020,5659,124328605,8566543,,20-MAY-20,29-MAR-20,,12,6,,0,C,F,73835224
2020,5659,124328606,8566543,,20-MAY-20,29-MAR-20,,12,6,,0,C,F,73835225
2020,5659,124328608,8566543,,20-MAY-20,27-MAR-20,,19,6,,0,C,F,73835227
2020,5659,124328609,8566543,,20-MAY-20,28-MAR-20,,14,6,,0,C,F,73835228
2020,5659,124328610,8566543,,20-MAY-20,29-MAR-20,,17,6,,0,C,F,73835229
2020,5659,124328611,8566543,,20-MAY-20,29-MAR-20,,19,6,,0,C,F,73835230
2020,5659,124328612,8566543,,20-MAY-20,29-MAR-20,,19,6,,0,C,F,73835231
2020,5659,124328613,8566543,,20-MAY-20,29-MAR-20,,10,6,,0,C,F,73835234
2020,5659,124328614,8566543,,20-MAY-20,29-MAR-20,,20,6,,0,C,F,73835235
2020,5659,124328615,8566543,,20-MAY-20,29-MAR-20,,21,2,01-APR-20,0,C,F,73835236
2020,5659,124328616,8566543,,20-MAY-20,29-MAR-20,,21,6,,0,C,F,73835237
2020,5659,124328617,8566543,,20-MAY-20,29-MAR-20,,20,6,,0,C,F,73835239
2020,5659,124328618,8566543,,20-MAY-20,29-MAR-20,,23,6,,0,C,F,73835240
2020,5659,124328619,8566543,,20-MAY-20,29-MAR-20,,22,6,,0,C,F,73835241
2020,5659,124328620,8566543,,20-MAY-20,30-MAR-20,,2,6,,0,C,F,73835243
2020,5659,124328621,8566543,,20-MAY-20,29-MAR-20,,4,6,,0,C,F,73835244
2020,5659,124328622,8566543,,20-MAY-20,30-MAR-20,,5,6,,0,C,F,73835245
2020,5659,124328623,8566543,,20-MAY-20,29-MAR-20,,20,6,,0,C,F,73835246
2020,5659,124328624,8566543,,20-MAY-20,27-MAR-20,,21,6,,0,C,F,73835247
2020,5659,124328625,8566543,,20-MAY-20,16-MAR-20,,22,6,,0,C,F,73835248
2020,5659,124328626,8566543,,20-MAY-20,25-MAR-20,,0,6,,0,C,F,73835249
2020,5659,124328627,8566543,,20-MAY-20,26-MAR-20,,15,6,,0,C,F,73835250
2020,5659,124328628,8566543,,20-MAY-20,27-MAR-20,,16,6,,0,C,F,73835251
2020,5659,124328629,8566543,,20-MAY-20,29-MAR-20,,18,6,,0,C,F,73835252
2020,5659,124328630,8566543,,20-MAY-20,28-MAR-20,,1,6,,0,C,F,73835253
2020,5659,124328631,8566543,,20-MAY-20,27-MAR-20,,14,6,,0,C,F,73835254
2020,5659,124328632,8566543,,20-MAY-20,29-MAR-20,,19,6,,0,C,F,73835255
2020,5659,124328633,8566543,,20-MAY-20,26-MAR-20,,21,6,,0,C,F,73835256
2020,5659,124328634,8566543,,20-MAY-20,30-MAR-20,,2,6,,0,C,F,73835257
2020,5659,124328635,8566543,,20-MAY-20,26-MAR-20,,17,6,,0,C,F,73835258
2020,5659,124328637,8566543,,20-MAY-20,30-MAR-20,,14,6,,0,C,F,73835260
2020,5659,124328638,8566543,,20-MAY-20,03-MAR-20,,13,6,,0,C,F,73835261
2020,5659,124328639,8566543,,20-MAY-20,30-MAR-20,,13,6,,0,C,F,73835262
2020,5659,124328640,8566543,,20-MAY-20,28-MAR-20,,0,6,,0,C,F,73835263
2020,5659,124328641,8566543,,20-MAY-20,30-MAR-20,,14,6,,0,C,F,73835264
2020,5659,124328642,8566543,,20-MAY-20,17-MAR-20,,20,6,,0,C,F,73835265
2020,5659,124328644,8566543,,20-MAY-20,30-MAR-20,,10,6,,0,C,F,73835267
2020,5659,124328645,8566543,,20-MAY-20,30-MAR-20,,16,6,,0,C,F,73835269
2020,5659,124328646,8566543,,20-MAY-20,30-MAR-20,,19,2,06-APR-20,0,C,F,73835270
2020,5659,124328647,8566543,,20-MAY-20,30-MAR-20,,20,6,,0,C,F,73835271
2020,5659,124328648,8566543,,20-MAY-20,31-MAR-20,,0,6,,0,C,F,73835273
2020,5659,124328649,8566543,,20-MAY-20,31-MAR-20,,0,6,,0,C,F,73835274
2020,5659,124328650,8566543,,20-MAY-20,31-MAR-20,,1,2,08-APR-20,0,C,F,73835275
2020,5659,124328651,8566543,,20-MAY-20,31-MAR-20,,2,6,,0,C,F,73835276
2020,5659,124328652,8566543,,20-MAY-20,31-MAR-20,,2,6,,0,C,F,73835277
2020,5659,124328653,8566543,,20-MAY-20,31-MAR-20,,3,6,,0,C,F,73835278
2020,5659,124328654,8566543,,20-MAY-20,31-MAR-20,,4,6,,0,C,F,73835281
2020,5659,124328655,8566543,,20-MAY-20,28-MAR-20,,1,2,24-APR-20,0,C,F,73835282
2020,5659,124328656,8566543,,20-MAY-20,01-MAR-20,,10,6,,0,C,F,73835283
2020,5659,123659288,8499564,,08-MAY-20,01-JAN-20,,4,6,,0,C,F,72375614
2020,5659,125181991,8556271,,22-JUN-20,17-APR-20,,22,6,,0,C,F,75568714
2020,5659,125182001,8556271,,22-JUN-20,18-APR-20,,5,6,,0,C,F,75568727
2020,5659,125182038,8556271,,22-JUN-20,19-APR-20,,12,6,,0,C,F,75568766
2020,5659,125186614,8556271,,22-JUN-20,17-APR-20,,15,6,,0,C,F,75568772
2020,5659,125186647,8556271,,22-JUN-20,23-APR-20,,23,2,22-MAY-20,0,C,F,75568801
2020,5659,127173889,8530674,,04-AUG-20,08-JUN-20,,21,6,,0,C,F,79223897
2020,5659,127173894,8530674,,04-AUG-20,11-JUN-20,,16,6,,0,C,F,79227238
2020,5659,127173902,8530674,,04-AUG-20,12-JUN-20,,16,6,,0,C,F,79227249
2020,5659,127173906,8530674,,04-AUG-20,13-JUN-20,,2,2,16-JUN-20,0,C,F,79227255
2020,5659,127173913,8530674,,04-AUG-20,13-JUN-20,,9,6,,0,C,F,79227259
2020,5659,127173922,8530674,,04-AUG-20,13-JUN-20,,18,2,16-JUN-20,0,C,F,79227266
2020,5659,127173929,8530674,,04-AUG-20,13-JUN-20,,22,6,,0,C,F,79227271
2020,5659,127173936,8530674,,04-AUG-20,14-JUN-20,,8,6,,0,C,F,79223925
2020,5659,127176553,8530674,,04-AUG-20,14-JUN-20,,14,6,,0,C,F,79223928
2020,5659,127173946,8530674,,04-AUG-20,15-JUN-20,,1,6,,0,C,F,79223933
2020,5659,127173955,8530674,,04-AUG-20,01-JUN-20,,8,6,,0,C,F,79227300
2020,5659,127173956,8530674,,04-AUG-20,15-JUN-20,,12,6,,0,C,F,79223935
2020,5659,127173972,8530674,,04-AUG-20,16-JUN-20,,3,6,,0,C,F,79223956
2020,5659,127173976,8530674,,04-AUG-20,15-JUN-20,,20,2,29-JUN-20,0,C,F,79227329
2020,5659,127176581,8530674,,04-AUG-20,16-JUN-20,,3,6,,0,C,F,79227326
2020,5659,127173986,8530674,,04-AUG-20,16-JUN-20,,17,6,,0,C,F,79227336
2020,5659,127176592,8530674,,04-AUG-20,17-JUN-20,,12,6,,0,C,F,79223969
2020,5659,127176597,8530674,,04-AUG-20,17-JUN-20,,18,6,,0,C,F,79227369
2020,5659,127174023,8530674,,04-AUG-20,18-JUN-20,,4,6,,0,C,F,79223983
2020,5659,127174028,8530674,,04-AUG-20,14-JUN-20,,23,6,,0,C,F,79227383
2020,5659,127174034,8530674,,04-AUG-20,12-JUN-20,,15,6,,0,C,F,79227387
2020,5659,127174035,8530674,,04-AUG-20,18-JUN-20,,18,2,20-JUN-20,0,C,F,79227395
2020,5659,127174045,8530674,,04-AUG-20,18-JUN-20,,22,6,,0,C,F,79227406
2020,5659,127174048,8530674,,04-AUG-20,19-JUN-20,,0,6,,0,C,F,79227402
2020,5659,127174060,8530674,,04-AUG-20,19-JUN-20,,22,6,,0,C,F,79227422
2020,5659,127174073,8530674,,04-AUG-20,19-JUN-20,,16,6,,0,C,F,79224022
2020,5659,127176632,8530674,,04-AUG-20,20-JUN-20,,16,6,,0,C,F,79224030
2020,5659,127174088,8530674,,04-AUG-20,21-JUN-20,,5,2,23-JUN-20,0,C,F,79224036
2020,5659,127176640,8530674,,04-AUG-20,21-JUN-20,,13,6,,0,C,F,79227460
2020,5659,127174099,8530674,,04-AUG-20,21-JUN-20,,22,6,,0,C,F,79227472
2020,5659,127174111,8530674,,04-AUG-20,22-JUN-20,,0,6,,0,C,F,79224046
2020,5659,127174124,8530674,,04-AUG-20,16-JUN-20,,19,6,,0,C,F,79227497
2020,5659,127174130,8530674,,04-AUG-20,20-JUN-20,,3,6,,0,C,F,79227495
2020,5659,127174132,8530674,,04-AUG-20,08-JUN-20,,19,6,,0,C,F,79224059
2020,5659,127174140,8530674,,04-AUG-20,22-JUN-20,,15,2,24-JUN-20,0,C,F,79224063
2020,5659,127174151,8530674,,04-AUG-20,22-JUN-20,,19,6,,0,C,F,79227518
2020,5659,127176669,8530674,,04-AUG-20,23-JUN-20,,0,6,,0,C,F,79227520
2020,5659,127174155,8530674,,04-AUG-20,21-JUN-20,,19,6,,0,C,F,79227528
2020,5659,127174165,8530674,,04-AUG-20,23-JUN-20,,22,6,,0,C,F,79227542
2020,5659,127174177,8530674,,04-AUG-20,23-JUN-20,,19,6,,0,C,F,79227552
2020,5659,127174178,8530674,,04-AUG-20,19-JUN-20,,17,6,,0,C,F,79227549
2020,5659,127174193,8530674,,04-AUG-20,24-JUN-20,,17,6,,0,C,F,79224102
2020,5659,127174203,8530674,,04-AUG-20,24-JUN-20,,21,2,28-JUN-20,0,C,F,79227580
2020,5659,127176698,8530674,,04-AUG-20,25-JUN-20,,0,2,28-JUN-20,0,C,F,79227583
2020,5659,127174205,8530674,,04-AUG-20,24-JUN-20,,13,6,,0,C,F,79227589
2020,5659,127174209,8530674,,04-AUG-20,23-JUN-20,,4,6,,0,C,F,79224113
2020,5659,127174223,8530674,,04-AUG-20,25-JUN-20,,20,6,,0,C,F,79224123
2020,5659,127176712,8530674,,04-AUG-20,22-JUN-20,,13,6,,0,C,F,79224129
2020,5659,127176724,8530674,,04-AUG-20,25-JUN-20,,14,6,,0,C,F,79227625
2020,5659,127174244,8530674,,04-AUG-20,27-JUN-20,,1,6,,0,C,F,79224153
2020,5659,127176737,8530674,,04-AUG-20,26-JUN-20,,15,6,,0,C,F,79227631
2020,5659,127174256,8530674,,04-AUG-20,28-JUN-20,,9,6,,0,C,F,79227654
2020,5659,127170863,8554545,,04-AUG-20,01-MAY-20,,4,6,,0,C,F,79223127
2020,5659,127173038,8554545,,04-AUG-20,01-MAY-20,,4,6,,0,C,F,79221072
2020,5659,127170888,8554545,,04-AUG-20,02-MAY-20,,22,6,,0,C,F,79221102
2020,5659,127173057,8554545,,04-AUG-20,03-MAY-20,,17,6,,0,C,F,79223171
2020,5659,127173068,8554545,,04-AUG-20,01-MAY-20,,0,6,,0,C,F,79221058
2020,5659,127173086,8554545,,04-AUG-20,05-MAY-20,,1,6,,0,C,F,79221146
2020,5659,127173103,8554545,,04-AUG-20,06-MAY-20,,1,6,,0,C,F,79221168
2020,5659,127173110,8554545,,04-AUG-20,05-MAY-20,,9,6,,0,C,F,79223211
2020,5659,127173137,8554545,,04-AUG-20,08-MAY-20,,14,2,11-MAY-20,0,C,F,79221217
2020,5659,127173157,8554545,,04-AUG-20,01-MAY-20,,11,6,,0,C,F,79221235
2020,5659,127173182,8554545,,04-AUG-20,09-MAY-20,,17,6,,0,C,F,79223277
2020,5659,127171017,8554545,,04-AUG-20,12-MAY-20,,14,6,,0,C,F,79221296
2020,5659,127173030,8556271,,04-AUG-20,29-APR-20,,14,6,,0,C,F,79221059
2020,5659,127173039,8556271,,04-AUG-20,30-APR-20,,21,6,,0,C,F,79223137
2020,5659,127173049,8554545,,04-AUG-20,02-MAY-20,,21,6,,0,C,F,79223156
2020,5659,127170890,8554545,,04-AUG-20,03-MAY-20,,2,2,07-MAY-20,0,C,F,79223159
2020,5659,127173062,8554545,,04-AUG-20,03-MAY-20,,22,2,04-MAY-20,0,C,F,79221117
2020,5659,127170917,8554545,,04-AUG-20,01-MAY-20,,17,6,,0,C,F,79223180
2020,5659,127173085,8554545,,04-AUG-20,05-MAY-20,,1,4,15-MAY-20,0,C,F,79221152
2020,5659,127173095,8554545,,04-AUG-20,05-MAY-20,,14,6,,0,C,F,79223195
2020,5659,127173098,8554545,,04-AUG-20,03-MAY-20,,19,6,,0,C,F,79221157
2020,5659,127173107,8554545,,04-AUG-20,06-MAY-20,,17,6,,0,C,F,79221177
2020,5659,127170949,8554545,,04-AUG-20,07-MAY-20,,4,6,,0,C,F,79221183
2020,5659,127173119,8554545,,04-AUG-20,07-MAY-20,,13,6,,0,C,F,79221198
2020,5659,127173122,8554545,,04-AUG-20,01-MAY-20,,16,6,,0,C,F,79221196
2020,5659,127173128,8554545,,04-AUG-20,07-MAY-20,,18,6,,0,C,F,79223229
2020,5659,127173135,8554545,,04-AUG-20,08-MAY-20,,16,6,,0,C,F,79223247
2020,5659,127173148,8554545,,04-AUG-20,08-MAY-20,,18,6,,0,C,F,79221221
2020,5659,127173156,8554545,,04-AUG-20,09-MAY-20,,19,2,18-MAY-20,0,C,F,79223262
2020,5659,127173167,8554545,,04-AUG-20,10-MAY-20,,11,6,,0,C,F,79221253
2020,5659,127173170,8554545,,04-AUG-20,10-MAY-20,,14,6,,0,C,F,79221255
2020,5659,127173186,8554545,,04-AUG-20,12-MAY-20,,0,6,,0,C,F,79221283
2020,5659,127173187,8554545,,04-AUG-20,01-MAY-20,,20,6,,0,C,F,79223286
2020,5659,127173193,8554545,,04-AUG-20,12-MAY-20,,12,6,,0,C,F,79221291
2020,5659,127173194,8554545,,04-AUG-20,05-MAY-20,,6,6,,0,C,F,79223290
2020,5659,127173206,8554545,,04-AUG-20,13-MAY-20,,6,6,,0,C,F,79223301
2020,5659,127173209,8554545,,04-AUG-20,10-MAY-20,,1,6,,0,C,F,79221308
2020,5659,127171042,8554545,,04-AUG-20,14-MAY-20,,0,6,,0,C,F,79221321
2020,5659,127171053,8554545,,04-AUG-20,15-MAY-20,,13,6,,0,C,F,79221354
2020,5659,127173238,8554545,,04-AUG-20,15-MAY-20,,19,6,,0,C,F,79223334
2020,5659,127173249,8554545,,04-AUG-20,16-MAY-20,,2,2,01-JUN-20,0,C,F,79221366
2020,5659,127173254,8554545,,04-AUG-20,15-MAY-20,,22,2,22-MAY-20,0,C,F,79223344
2020,5659,127173283,8554545,,04-AUG-20,17-MAY-20,,20,6,,0,C,F,79221429
2020,5659,127173297,8554545,,04-AUG-20,12-MAY-20,,12,6,,0,C,F,79223379
2020,5659,127173298,8554545,,04-AUG-20,10-MAY-20,,23,6,,0,C,F,79221421
2020,5659,125186655,8556271,,22-JUN-20,21-APR-20,,13,6,,0,C,F,75572774
2020,5659,125186671,8556271,,22-JUN-20,25-APR-20,,17,6,,0,C,F,75572800
2020,5659,125186681,8556271,,22-JUN-20,26-APR-20,,11,6,,0,C,F,75572808
2020,5659,125186699,8556271,,22-JUN-20,27-APR-20,,2,6,,0,C,F,75572824
2020,5659,125182113,8556271,,22-JUN-20,28-APR-20,,1,6,,0,C,F,75572838
2020,5659,125182141,8556271,,22-JUN-20,30-APR-20,,19,6,,0,C,F,75572880
2020,5659,125182147,8556271,,22-JUN-20,29-APR-20,,18,6,,0,C,F,75572889
2020,5659,127173304,8554545,,04-AUG-20,18-MAY-20,,17,6,,0,C,F,79223384
2020,5659,127173311,8554545,,04-AUG-20,19-MAY-20,,15,6,,0,C,F,79221455
2020,5659,127173322,8554545,,04-AUG-20,20-MAY-20,,12,2,01-JUN-20,0,C,F,79221474
2020,5659,127176132,8554545,,04-AUG-20,19-MAY-20,,13,6,,0,C,F,79223407
2020,5659,127173335,8554545,,04-AUG-20,15-MAY-20,,18,6,,0,C,F,79221494
2020,5659,127173336,8554545,,04-AUG-20,21-MAY-20,,1,6,,0,C,F,79221488
2020,5659,127173343,8554545,,04-AUG-20,21-MAY-20,,11,6,,0,C,F,79221500
2020,5659,127173346,8554545,,04-AUG-20,16-MAY-20,,20,6,,0,C,F,79221503
2020,5659,127173356,8554545,,04-AUG-20,21-MAY-20,,19,2,26-MAY-20,0,C,F,79221515
2020,5659,127176167,8554545,,04-AUG-20,23-MAY-20,,0,6,,0,C,F,79223472
2020,5659,127173388,8554545,,04-AUG-20,23-MAY-20,,21,6,,0,C,F,79223478
2020,5659,127173399,8554545,,04-AUG-20,24-MAY-20,,21,6,,0,C,F,79223487
2020,5659,127173407,8554545,,04-AUG-20,24-MAY-20,,17,2,26-MAY-20,0,C,F,79221569
2020,5659,127173433,8554545,,04-AUG-20,23-MAY-20,,12,6,,0,C,F,79223515
2020,5659,127173443,8554545,,04-AUG-20,26-MAY-20,,17,2,15-JUN-20,0,C,F,79221626
2020,5659,127176215,8554545,,04-AUG-20,15-MAY-20,,0,2,04-JUN-20,0,C,F,79226645
2020,5659,127173458,8554545,,04-AUG-20,26-MAY-20,,13,6,,0,C,F,79223531
2020,5659,127173474,8554545,,04-AUG-20,27-MAY-20,,16,2,28-MAY-20,0,C,F,79223542
2020,5659,127173475,8554545,,04-AUG-20,22-MAY-20,,17,6,,0,C,F,79226667
2020,5659,127173480,8554545,,04-AUG-20,28-MAY-20,,0,6,,0,C,F,79223552
2020,5659,127173494,8554545,,04-AUG-20,25-MAY-20,,0,6,,0,C,F,79226686
2020,5659,127173506,8554545,,04-AUG-20,29-MAY-20,,6,6,,0,C,F,79226704
2020,5659,127176250,8554545,,04-AUG-20,28-MAY-20,,21,6,,0,C,F,79226696
2020,5659,127176261,8554545,,04-AUG-20,29-MAY-20,,15,6,,0,C,F,79223583
2020,5659,127173517,8554545,,04-AUG-20,29-MAY-20,,23,6,,0,C,F,79226728
2020,5659,127173522,8554545,,04-AUG-20,30-MAY-20,,7,6,,0,C,F,79223594
2020,5659,127173532,8554545,,04-AUG-20,29-MAY-20,,23,6,,0,C,F,79223592
2020,5659,127173543,8554545,,04-AUG-20,28-MAY-20,,21,6,,0,C,F,79223588
2020,5659,127173575,8554545,,04-AUG-20,29-MAY-20,,15,6,,0,C,F,79226790
2020,5659,127173626,8499564,,04-AUG-20,01-JAN-20,,0,6,,0,C,F,79226853
2020,5659,127176378,8554545,,04-AUG-20,28-MAY-20,,8,6,,0,C,F,79223723
2020,5659,127173680,8554545,,04-AUG-20,30-MAY-20,,15,6,,0,C,F,79226989
2020,5659,127174265,8530674,,04-AUG-20,28-JUN-20,,17,2,29-JUN-20,0,C,F,79224171
2020,5659,127174272,8530674,,04-AUG-20,21-JUN-20,,14,6,,0,C,F,79227672
2020,5659,127174284,8530674,,04-AUG-20,26-JUN-20,,18,6,,0,C,F,79224189
2020,5659,127176775,8530674,,04-AUG-20,23-JUN-20,,15,6,,0,C,F,79227703
2020,5659,127174334,8530674,,04-AUG-20,29-JUN-20,,17,6,,0,C,F,79227729
2020,5659,127173215,8554545,,04-AUG-20,14-MAY-20,,2,2,14-MAY-20,0,C,F,79223308
2020,5659,127171060,8554545,,04-AUG-20,15-MAY-20,,22,6,,0,C,F,79221362
2020,5659,127173270,8554545,,04-AUG-20,17-MAY-20,,16,6,,0,C,F,79221403
2020,5659,127173285,8554545,,04-AUG-20,14-MAY-20,,23,6,,0,C,F,79221431
2020,5659,127173313,8554545,,04-AUG-20,16-MAY-20,,22,6,,0,C,F,79221456
2020,5659,127176126,8554545,,04-AUG-20,19-MAY-20,,22,6,,0,C,F,79221464
2020,5659,127173368,8554545,,04-AUG-20,08-MAY-20,,0,6,,0,C,F,79221532
2020,5659,127173382,8554545,,04-AUG-20,22-MAY-20,,13,6,,0,C,F,79223458
2020,5659,127173404,8554545,,04-AUG-20,25-MAY-20,,13,6,,0,C,F,79223496
2020,5659,127173417,8554545,,04-AUG-20,25-MAY-20,,20,6,,0,C,F,79223500
2020,5659,127176200,8554545,,04-AUG-20,26-MAY-20,,2,6,,0,C,F,79221601
2020,5659,127176204,8554545,,04-AUG-20,25-MAY-20,,14,6,,0,C,F,79223518
2020,5659,127173446,8554545,,04-AUG-20,25-MAY-20,,23,6,,0,C,F,79226635
2020,5659,127173459,8554545,,04-AUG-20,27-MAY-20,,0,6,,0,C,F,79223535
2020,5659,127173495,8554545,,04-AUG-20,28-MAY-20,,19,6,,0,C,F,79223566
2020,5659,127176247,8554545,,04-AUG-20,28-MAY-20,,22,6,,0,C,F,79223570
